     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.016;           0.000;           0.000;          1;         31;          14.410;           2.258;          14.742;           2.727;           2.161 (79.247 %);   2797.445
      BASE;           0.031;           0.000;           0.000;          2;         31;          10.559;           2.710;          15.968;           3.177;           2.299 (72.377 %);   4802.997
      BASE;           0.062;           0.000;           0.000;          4;         31;          41.040;           2.677;          21.290;           3.329;           3.225 (96.856 %);   9166.025
      BASE;           0.125;           0.000;           0.000;          8;         31;          46.896;           3.903;          18.806;           4.413;           2.585 (58.561 %);  13829.228
      BASE;           0.250;           0.000;           0.000;         16;         31;         264.203;           8.323;          18.226;           8.697;           1.711 (19.673 %);  14035.959
      BASE;           0.500;           0.000;           0.000;         32;         31;        2093.370;          21.194;          35.323;          21.770;           2.434 (11.179 %);  11214.398
      BASE;           1.000;           0.001;           0.000;         64;         31;        1309.608;          44.129;          59.935;          44.796;           2.719 ( 6.069 %);  10900.182
      BASE;           2.000;           0.002;           0.000;        128;         31;        3192.427;         107.000;         122.129;         107.723;           2.591 ( 2.405 %);   9065.466
      BASE;           4.000;           0.004;           0.000;        256;         31;        7789.195;         249.387;         823.774;         295.940;         129.551 (43.776 %);   6599.725
      BASE;           8.000;           0.008;           0.000;        512;         31;       21825.694;         534.226;         551.323;         535.403;           2.892 ( 0.540 %);   7295.910
      BASE;          16.000;           0.016;           0.000;       1024;         31;       88463.581;        1104.774;        1939.742;        1234.768;         220.719 (17.875 %);   6327.098
      BASE;          32.000;           0.031;           0.000;       2048;         31;      128236.095;        2245.032;        4971.839;        2335.111;         474.680 (20.328 %);   6691.329
      BASE;          64.000;           0.062;           0.000;       4096;         31;      323800.186;        4527.839;        6824.161;        4718.653;         500.255 (10.602 %);   6622.653
      BASE;         128.000;           0.125;           0.000;       8192;         31;      665379.039;        9089.387;       11974.968;        9524.735;         737.412 ( 7.742 %);   6561.862
      BASE;         256.000;           0.250;           0.000;      16384;         31;     1268672.951;       18211.710;       23995.968;       19523.584;        1871.434 ( 9.586 %);   6402.513
      BASE;         512.000;           0.500;           0.000;      32768;         31;     3848579.306;       36464.419;       42734.226;       38560.585;        2253.951 ( 5.845 %);   6483.304
      BASE;        1024.000;           1.000;           0.001;      65536;         31;    15292766.148;       72954.387;       85186.032;       77364.506;        3374.797 ( 4.362 %);   6462.912
      BASE;        2048.000;           2.000;           0.002;     131072;         31;    26198104.454;      145978.613;      162343.677;      151158.440;        4436.169 ( 2.935 %);   6615.575
      BASE;        4096.000;           4.000;           0.004;     262144;         31;    28104276.930;      292560.000;      326489.097;      306945.210;        9269.158 ( 3.020 %);   6515.821
      BASE;        8192.000;           8.000;           0.008;     524288;         31;    61514053.733;      619508.839;      711775.194;      645180.294;       19536.107 ( 3.028 %);   6199.817
      BASE;       16384.000;          16.000;           0.016;    1048576;         31;   144204503.171;     1332079.355;     1464876.742;     1366727.047;       24251.328 ( 1.774 %);   5853.400
