     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;           0.016;           0.000;           0.000;          1;         31;          12.319;           2.516;           4.323;           2.654;           0.363 (13.688 %);   2874.722
   UNROLL4;           0.031;           0.000;           0.000;          2;         31;          52.067;           2.677;           5.613;           2.883;           0.530 (18.391 %);   5293.232
   UNROLL4;           0.062;           0.000;           0.000;          4;         31;          75.400;           2.452;           4.323;           2.556;           0.320 (12.517 %);  11938.617
   UNROLL4;           0.125;           0.000;           0.000;          8;         31;          80.710;           3.581;           6.194;           3.885;           0.425 (10.940 %);  15711.868
   UNROLL4;           0.250;           0.000;           0.000;         16;         31;        1247.680;           6.387;           9.000;           6.522;           0.445 ( 6.829 %);  18716.716
   UNROLL4;           0.500;           0.000;           0.000;         32;         31;         545.286;          12.419;          15.548;          12.607;           0.543 ( 4.308 %);  19365.423
   UNROLL4;           1.000;           0.001;           0.000;         64;         31;        1752.298;          20.000;          22.839;          20.196;           0.478 ( 2.365 %);  24176.551
   UNROLL4;           2.000;           0.002;           0.000;        128;         31;        8736.783;          45.581;          48.000;          45.793;           0.409 ( 0.892 %);  21325.693
   UNROLL4;           4.000;           0.004;           0.000;        256;         31;        5712.415;          85.613;          88.548;          85.874;           0.493 ( 0.575 %);  22744.105
   UNROLL4;           8.000;           0.008;           0.000;        512;         31;       13612.029;         165.581;         167.355;         165.969;           0.331 ( 0.199 %);  23536.062
   UNROLL4;          16.000;           0.016;           0.000;       1024;         31;       44353.524;         325.806;         333.677;         326.530;           1.327 ( 0.406 %);  23925.840
   UNROLL4;          32.000;           0.031;           0.000;       2048;         31;       75011.076;         646.097;        1444.000;         784.397;         182.073 (23.212 %);  19919.763
   UNROLL4;          64.000;           0.062;           0.000;       4096;         31;      232037.201;        1362.032;        2430.323;        1506.239;         288.369 (19.145 %);  20747.046
   UNROLL4;         128.000;           0.125;           0.000;       8192;         31;     1559661.330;        3035.871;        5451.677;        3312.971;         514.478 (15.529 %);  18865.244
   UNROLL4;         256.000;           0.250;           0.000;      16384;         31;     1736677.278;        6063.129;        8824.677;        6553.489;         725.002 (11.063 %);  19073.810
   UNROLL4;         512.000;           0.500;           0.000;      32768;         31;     4829507.427;       12517.065;       17101.742;       13864.169;         930.723 ( 6.713 %);  18032.094
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         31;     6652758.495;       25818.065;       38798.258;       29513.400;        2240.489 ( 7.591 %);  16941.457
   UNROLL4;        2048.000;           2.000;           0.002;     131072;         31;    15522665.793;       53072.323;       63198.774;       60708.296;        2665.564 ( 4.391 %);  16472.213
   UNROLL4;        4096.000;           4.000;           0.004;     262144;         31;    29003067.275;      120438.452;      209618.290;      131028.114;       14424.561 (11.009 %);  15263.900
   UNROLL4;        8192.000;           8.000;           0.008;     524288;         31;   157189098.407;      371405.226;      391402.613;      382780.029;        3574.140 ( 0.934 %);  10449.866
   UNROLL4;       16384.000;          16.000;           0.016;    1048576;         31;   230124204.279;     1022766.258;     1148609.097;     1069384.169;       36653.869 ( 3.428 %);   7480.941
