     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     CBLAS;           0.016;           0.000;           0.000;          1;         31;           4.155;           6.161;          91.000;           8.822;          14.753 (167.226 %);    864.806
     CBLAS;           0.031;           0.000;           0.000;          2;         31;           5.169;           6.935;         109.032;          10.157;          17.751 (174.760 %);   1502.237
     CBLAS;           0.062;           0.000;           0.000;          4;         31;          16.869;           8.710;         113.742;          12.727;          18.135 (142.491 %);   2397.810
     CBLAS;           0.125;           0.000;           0.000;          8;         31;          52.202;          10.129;         127.516;          13.867;          20.404 (147.143 %);   4401.450
     CBLAS;           0.250;           0.000;           0.000;         16;         31;          40.903;          10.968;         105.935;          13.984;          16.507 (118.041 %);   8729.060
     CBLAS;           0.500;           0.000;           0.000;         32;         31;         778.530;          18.742;         113.452;          21.761;          16.460 (75.640 %);  11218.932
     CBLAS;           1.000;           0.001;           0.000;         64;         31;         281.715;          48.226;         147.903;          51.500;          17.307 (33.605 %);   9481.099
     CBLAS;           2.000;           0.002;           0.000;        128;         31;        2125.736;          89.871;         188.839;          93.205;          17.170 (18.421 %);  10477.545
     CBLAS;           4.000;           0.004;           0.000;        256;         31;        1171.451;         230.097;         317.387;         233.363;          15.088 ( 6.465 %);   8369.484
     CBLAS;           8.000;           0.008;           0.000;        512;         31;        6099.423;         516.000;        4798.226;         753.550;         738.231 (97.967 %);   5183.794
     CBLAS;          16.000;           0.016;           0.000;       1024;         31;        8833.228;        1085.581;        1183.774;        1089.057;          17.006 ( 1.562 %);   7173.639
     CBLAS;          32.000;           0.031;           0.000;       2048;         31;       56821.946;        2226.226;        6802.226;        2474.332;         813.696 (32.885 %);   6314.835
     CBLAS;          64.000;           0.062;           0.000;       4096;         31;       33027.732;        4505.806;        9059.258;        4812.616;         875.134 (18.184 %);   6493.350
     CBLAS;         128.000;           0.125;           0.000;       8192;         31;       93193.245;        9069.226;       12696.677;        9532.930;         876.158 ( 9.191 %);   6556.222
     CBLAS;         256.000;           0.250;           0.000;      16384;         31;      420205.982;       18191.129;       23321.323;       19106.263;        1419.955 ( 7.432 %);   6542.357
     CBLAS;         512.000;           0.500;           0.000;      32768;         31;      356396.860;       36437.839;       42280.065;       38113.120;        1980.481 ( 5.196 %);   6559.421
     CBLAS;        1024.000;           1.000;           0.001;      65536;         31;      738217.910;       72927.065;       85577.871;       74493.852;        3131.166 ( 4.203 %);   6711.963
     CBLAS;        2048.000;           2.000;           0.002;     131072;         31;     1839435.861;      145973.000;      150140.452;      146545.175;         744.255 ( 0.508 %);   6823.834
     CBLAS;        4096.000;           4.000;           0.004;     262144;         31;     4416776.130;      292027.452;      314906.968;      294147.484;        4313.358 ( 1.466 %);   6799.310
     CBLAS;        8192.000;           8.000;           0.008;     524288;         31;     8149005.119;      585242.032;      627473.194;      588879.724;        7737.035 ( 1.314 %);   6792.559
     CBLAS;       16384.000;          16.000;           0.016;    1048576;         31;    14381456.460;     1195262.065;     1237414.194;     1199012.155;        7323.493 ( 0.611 %);   6672.159
