     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;           0.016;           0.000;           0.000;          1;         31;           4.004;           2.161;           4.677;           2.344;           0.433 (18.484 %);   3254.742
   UNROLL4;           0.031;           0.000;           0.000;          2;         31;          49.723;           3.677;           6.226;           3.891;           0.479 (12.310 %);   3922.046
   UNROLL4;           0.062;           0.000;           0.000;          4;         31;         182.268;           2.677;           4.452;           2.829;           0.307 (10.868 %);  10787.658
   UNROLL4;           0.125;           0.000;           0.000;          8;         31;        1828.411;           4.419;           6.903;           4.587;           0.428 ( 9.333 %);  13307.537
   UNROLL4;           0.250;           0.000;           0.000;         16;         31;         109.474;           6.129;           8.645;           6.256;           0.431 ( 6.896 %);  19512.177
   UNROLL4;           0.500;           0.000;           0.000;         32;         31;         473.702;          10.613;          13.129;          10.756;           0.429 ( 3.989 %);  22698.888
   UNROLL4;           1.000;           0.001;           0.000;         64;         31;        1503.851;          20.000;          22.387;          20.227;           0.393 ( 1.942 %);  24140.331
   UNROLL4;           2.000;           0.002;           0.000;        128;         31;        2454.791;          48.258;          51.452;          48.494;           0.538 ( 1.109 %);  20137.947
   UNROLL4;           4.000;           0.004;           0.000;        256;         31;       36345.256;          85.613;          88.742;          85.888;           0.523 ( 0.609 %);  22740.481
   UNROLL4;           8.000;           0.008;           0.000;        512;         31;       31019.355;         175.516;         699.355;         196.662;          90.249 (45.890 %);  19862.782
   UNROLL4;          16.000;           0.016;           0.000;       1024;         31;      127407.390;         325.806;         327.677;         326.377;           0.424 ( 0.130 %);  23937.019
   UNROLL4;          32.000;           0.031;           0.000;       2048;         31;      159705.474;         644.323;        1687.806;         716.588;         226.090 (31.551 %);  21804.705
   UNROLL4;          64.000;           0.062;           0.000;       4096;         31;      383174.229;        1361.387;        2644.194;        1538.350;         325.507 (21.159 %);  20313.973
   UNROLL4;         128.000;           0.125;           0.000;       8192;         31;      562869.630;        3033.161;        4439.355;        3323.314;         427.340 (12.859 %);  18806.530
   UNROLL4;         256.000;           0.250;           0.000;      16384;         31;     2755922.057;        6117.032;        9141.516;        6699.970;         835.784 (12.474 %);  18656.801
   UNROLL4;         512.000;           0.500;           0.000;      32768;         31;     3203809.619;       12846.129;       15799.581;       14027.394;         727.783 ( 5.188 %);  17822.270
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         31;     5799559.879;       26618.161;       30485.387;       29249.883;        1287.950 ( 4.403 %);  17094.086
   UNROLL4;        2048.000;           2.000;           0.002;     131072;         31;    71165659.589;       53480.903;       63101.065;       60360.005;        2389.226 ( 3.958 %);  16567.262
   UNROLL4;        4096.000;           4.000;           0.004;     262144;         31;    93043124.011;      120634.968;      131812.839;      129873.339;        2560.030 ( 1.971 %);  15399.619
   UNROLL4;        8192.000;           8.000;           0.008;     524288;         31;    54017012.427;      378497.710;      388631.742;      383646.820;        2423.836 ( 0.632 %);  10426.256
   UNROLL4;       16384.000;          16.000;           0.016;    1048576;         31;   413565345.911;      949918.032;     1131153.710;      997567.068;       37582.829 ( 3.767 %);   8019.511
