     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL8;           0.016;           0.000;           0.000;          1;         31;           3.203;           1.710;           3.742;           1.912;           0.357 (18.669 %);   3990.220
   UNROLL8;           0.031;           0.000;           0.000;          2;         31;           2.436;           2.484;           4.419;           2.619;           0.355 (13.541 %);   5826.704
   UNROLL8;           0.062;           0.000;           0.000;          4;         31;          56.480;           4.194;           6.161;           4.430;           0.360 ( 8.122 %);   6888.677
   UNROLL8;           0.125;           0.000;           0.000;          8;         31;          34.289;           2.516;           4.484;           2.636;           0.344 (13.058 %);  23151.266
   UNROLL8;           0.250;           0.000;           0.000;         16;         31;          46.438;           3.161;           4.871;           3.278;           0.298 ( 9.090 %);  37243.641
   UNROLL8;           0.500;           0.000;           0.000;         32;         31;         369.891;           5.484;           7.548;           5.648;           0.345 ( 6.115 %);  43225.313
   UNROLL8;           1.000;           0.001;           0.000;         64;         31;         364.318;          11.194;          13.645;          11.426;           0.423 ( 3.699 %);  42733.486
   UNROLL8;           2.000;           0.002;           0.000;        128;         31;         636.950;          20.871;          22.613;          21.137;           0.277 ( 1.310 %);  46201.889
   UNROLL8;           4.000;           0.004;           0.000;        256;         31;        1829.239;          42.290;          45.129;          42.665;           0.457 ( 1.071 %);  45778.465
   UNROLL8;           8.000;           0.008;           0.000;        512;         31;        5375.566;          79.903;          82.484;          80.356;           0.435 ( 0.541 %);  48611.914
   UNROLL8;          16.000;           0.016;           0.000;       1024;         31;        9226.884;         154.581;         157.484;         155.020;           0.494 ( 0.319 %);  50396.869
   UNROLL8;          32.000;           0.031;           0.000;       2048;         31;       23367.267;         303.677;         307.903;         304.555;           0.720 ( 0.236 %);  51304.323
   UNROLL8;          64.000;           0.062;           0.000;       4096;         31;       46836.686;         602.774;        1619.516;         716.118;         267.599 (37.368 %);  43638.043
   UNROLL8;         128.000;           0.125;           0.000;       8192;         31;       90462.336;        2134.387;        3174.548;        2226.497;         227.418 (10.214 %);  28071.007
   UNROLL8;         256.000;           0.250;           0.000;      16384;         31;      139824.746;        4270.484;        6250.161;        4406.430;         396.745 ( 9.004 %);  28367.635
   UNROLL8;         512.000;           0.500;           0.000;      32768;         31;      345459.121;        8526.935;        9252.677;        8658.102;         171.466 ( 1.980 %);  28874.690
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         31;      884414.163;       17827.355;       22672.161;       18472.368;         796.042 ( 4.309 %);  27067.456
   UNROLL8;        2048.000;           2.000;           0.002;     131072;         31;     2046814.640;       36336.387;       40776.387;       37819.564;        1228.233 ( 3.248 %);  26441.341
   UNROLL8;        4096.000;           4.000;           0.004;     262144;         31;     4329616.369;       72646.581;       78250.032;       74916.839;        1194.624 ( 1.595 %);  26696.268
   UNROLL8;        8192.000;           8.000;           0.008;     524288;         31;     7490862.955;      146778.774;      155541.000;      150968.205;        1921.269 ( 1.273 %);  26495.645
   UNROLL8;       16384.000;          16.000;           0.016;    1048576;         31;    16990699.635;      407898.097;      553293.774;      425164.523;       25475.456 ( 5.992 %);  18816.245
