     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     CBLAS;           0.016;           0.000;           0.000;          1;         31;           4.086;           6.290;          86.097;           8.790;          13.879 (157.898 %);    867.979
     CBLAS;           0.031;           0.000;           0.000;          2;         31;          12.784;           6.258;         623.484;          25.064;         107.427 (428.619 %);    608.804
     CBLAS;           0.062;           0.000;           0.000;          4;         31;          11.230;           7.710;         103.032;          10.818;          16.558 (153.055 %);   2820.953
     CBLAS;           0.125;           0.000;           0.000;          8;         31;          17.810;           7.613;          89.968;          10.231;          14.315 (139.923 %);   5965.886
     CBLAS;           0.250;           0.000;           0.000;         16;         31;          52.620;          10.419;         110.290;          13.571;          17.364 (127.947 %);   8995.025
     CBLAS;           0.500;           0.000;           0.000;         32;         31;         116.048;          19.258;         148.581;          23.283;          22.493 (96.606 %);  10485.573
     CBLAS;           1.000;           0.001;           0.000;         64;         31;         454.443;          42.839;         121.000;          45.404;          13.571 (29.891 %);  10754.214
     CBLAS;           2.000;           0.002;           0.000;        128;         31;        1265.324;         101.968;        1115.484;         135.234;         176.462 (130.487 %);   7221.299
     CBLAS;           4.000;           0.004;           0.000;        256;         31;      134070.046;         242.677;         834.032;         269.938;         103.887 (38.485 %);   7235.447
     CBLAS;           8.000;           0.008;           0.000;        512;         31;        4082.802;         515.548;         606.806;         519.015;          15.770 ( 3.038 %);   7526.281
     CBLAS;          16.000;           0.016;           0.000;       1024;         31;       14016.175;        1084.774;        2366.935;        1144.483;         238.378 (20.828 %);   6826.227
     CBLAS;          32.000;           0.031;           0.000;       2048;         31;       16988.601;        2226.290;        3459.258;        2407.401;         355.162 (14.753 %);   6490.402
     CBLAS;          64.000;           0.062;           0.000;       4096;         31;       61211.546;        4504.968;        6532.387;        4705.833;         471.910 (10.028 %);   6640.695
     CBLAS;         128.000;           0.125;           0.000;       8192;         31;      111111.315;        9069.161;       13305.806;        9499.897;         951.993 (10.021 %);   6579.018
     CBLAS;         256.000;           0.250;           0.000;      16384;         31;      192164.124;       18190.194;       23332.226;       19095.146;        1541.976 ( 8.075 %);   6546.166
     CBLAS;         512.000;           0.500;           0.000;      32768;         31;      345332.878;       36437.742;       42060.742;       38068.513;        1897.412 ( 4.984 %);   6567.107
     CBLAS;        1024.000;           1.000;           0.001;      65536;         31;     1495718.721;       72927.839;       77976.452;       73538.572;        1331.161 ( 1.810 %);   6799.153
     CBLAS;        2048.000;           2.000;           0.002;     131072;         31;     2188605.538;      145966.613;      152616.806;      146697.245;        1323.473 ( 0.902 %);   6816.761
     CBLAS;        4096.000;           4.000;           0.004;     262144;         31;     4149304.806;      291967.452;      301196.871;      292363.600;        1618.297 ( 0.554 %);   6840.797
     CBLAS;        8192.000;           8.000;           0.008;     524288;         31;     6687215.097;      585396.710;      633485.516;      590426.427;       10382.982 ( 1.759 %);   6774.765
     CBLAS;       16384.000;          16.000;           0.016;    1048576;         31;    17684383.779;     1195059.645;     1243604.258;     1201324.895;        9207.118 ( 0.766 %);   6659.314
