     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL8;           0.016;           0.000;           0.000;          1;         31;         376.786;           2.516;           4.806;           2.690;           0.414 (15.377 %);   2836.072
   UNROLL8;           0.031;           0.000;           0.000;          2;         31;         592.628;           2.613;           4.710;           2.782;           0.383 (13.784 %);   5484.800
   UNROLL8;           0.062;           0.000;           0.000;          4;         31;         214.540;           4.226;           7.290;           4.766;           0.505 (10.604 %);   6402.683
   UNROLL8;           0.125;           0.000;           0.000;          8;         31;        1053.026;           3.516;           4.935;           3.652;           0.241 ( 6.594 %);  16712.785
   UNROLL8;           0.250;           0.000;           0.000;         16;         31;       21643.103;           6.129;           7.806;           6.323;           0.284 ( 4.497 %);  19307.039
   UNROLL8;           0.500;           0.000;           0.000;         32;         31;         514.593;          10.419;          12.935;          10.636;           0.421 ( 3.961 %);  22953.392
   UNROLL8;           1.000;           0.001;           0.000;         64;         31;        3405.732;          19.258;          21.161;          19.436;           0.333 ( 1.713 %);  25122.553
   UNROLL8;           2.000;           0.002;           0.000;        128;         31;       14959.154;          37.290;          39.484;          37.595;           0.389 ( 1.035 %);  25975.648
   UNROLL8;           4.000;           0.004;           0.000;        256;         31;        8791.823;          78.968;          81.097;          79.308;           0.354 ( 0.446 %);  24627.112
   UNROLL8;           8.000;           0.008;           0.000;        512;         31;       22897.461;         151.548;         153.452;         151.977;           0.372 ( 0.244 %);  25702.980
   UNROLL8;          16.000;           0.016;           0.000;       1024;         31;       29225.662;         296.419;         298.065;         297.077;           0.428 ( 0.144 %);  26297.876
   UNROLL8;          32.000;           0.031;           0.000;       2048;         31;     1341207.162;         581.548;        1367.387;         687.315;         182.544 (26.559 %);  22733.398
   UNROLL8;          64.000;           0.062;           0.000;       4096;         31;     1094480.033;        1739.194;       10256.097;        2353.356;        1575.160 (66.932 %);  13278.910
   UNROLL8;         128.000;           0.125;           0.000;       8192;         31;     1392859.253;        3482.806;        5073.903;        3677.601;         393.732 (10.706 %);  16994.774
   UNROLL8;         256.000;           0.250;           0.000;      16384;         31;     2055328.701;        6942.387;       10405.871;        7525.398;         917.558 (12.193 %);  16610.417
   UNROLL8;         512.000;           0.500;           0.000;      32768;         31;     3637769.929;       15136.581;       15800.290;       15512.500;         183.413 ( 1.182 %);  16116.036
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         31;     5268254.053;       31360.387;       33823.645;       32135.746;         624.895 ( 1.945 %);  15558.998
   UNROLL8;        2048.000;           2.000;           0.002;     131072;         31;    11444122.726;       62739.871;       67461.871;       63479.427;        1145.820 ( 1.805 %);  15753.135
   UNROLL8;        4096.000;           4.000;           0.004;     262144;         31;    37882152.087;      129094.742;      136365.419;      130593.758;        1329.575 ( 1.018 %);  15314.668
   UNROLL8;        8192.000;           8.000;           0.008;     524288;         31;    68453118.322;      367176.935;      398659.355;      381386.291;        7128.065 ( 1.869 %);  10488.054
   UNROLL8;       16384.000;          16.000;           0.016;    1048576;         31;   164802499.064;      967871.323;     1147169.645;     1014617.561;       30900.352 ( 3.046 %);   7884.744
