     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.016;           0.000;           0.000;          1;         31;          39.491;           1.548;           4.000;           1.762;           0.437 (24.780 %);   4328.825
      BASE;           0.031;           0.000;           0.000;          2;         31;           4.291;           2.290;           5.548;           2.471;           0.570 (23.069 %);   6174.739
      BASE;           0.062;           0.000;           0.000;          4;         31;          83.231;           3.355;           7.000;           3.571;           0.640 (17.925 %);   8546.259
      BASE;           0.125;           0.000;           0.000;          8;         31;          43.700;           5.935;           9.968;           6.173;           0.701 (11.362 %);   9887.405
      BASE;           0.250;           0.000;           0.000;         16;         31;         184.733;           9.129;          13.000;           9.376;           0.658 ( 7.013 %);  13018.967
      BASE;           0.500;           0.000;           0.000;         32;         31;         719.539;          19.839;          22.419;          19.984;           0.440 ( 2.201 %);  12216.585
      BASE;           1.000;           0.001;           0.000;         64;         31;        3673.426;          46.258;          49.226;          46.761;           0.484 ( 1.035 %);  10442.172
      BASE;           2.000;           0.002;           0.000;        128;         31;        8308.626;         119.065;         121.097;         119.364;           0.348 ( 0.292 %);   8181.407
      BASE;           4.000;           0.004;           0.000;        256;         31;       11065.263;         252.032;        1961.452;         354.803;         326.612 (92.055 %);   5504.822
      BASE;           8.000;           0.008;           0.000;        512;         31;       27740.443;         536.290;        1070.903;         553.168;          92.943 (16.802 %);   7061.596
      BASE;          16.000;           0.016;           0.000;       1024;         31;       71948.713;        1106.968;        2440.581;        1247.048;         298.744 (23.956 %);   6264.795
      BASE;          32.000;           0.031;           0.000;       2048;         31;      243884.611;        2247.129;        3598.677;        2380.547;         332.723 (13.977 %);   6563.616
      BASE;          64.000;           0.062;           0.000;       4096;         31;      331762.005;        4529.613;        5774.903;        4758.475;         402.119 ( 8.451 %);   6567.230
      BASE;         128.000;           0.125;           0.000;       8192;         31;      897486.296;        9091.194;       12127.968;        9512.719;         818.807 ( 8.608 %);   6570.151
      BASE;         256.000;           0.250;           0.000;      16384;         31;     2499436.046;       18215.839;       23964.387;       19356.811;        1612.958 ( 8.333 %);   6457.675
      BASE;         512.000;           0.500;           0.000;      32768;         31;    40128145.961;       36466.129;       42884.065;       38529.313;        2260.423 ( 5.867 %);   6488.566
      BASE;        1024.000;           1.000;           0.001;      65536;         31;     8844386.906;       72958.839;       80810.710;       76160.638;        2359.785 ( 3.098 %);   6565.071
      BASE;        2048.000;           2.000;           0.002;     131072;         31;    12413039.138;      145982.968;      159298.387;      149556.300;        4329.496 ( 2.895 %);   6686.445
      BASE;        4096.000;           4.000;           0.004;     262144;         31;    28995832.642;      293339.839;      339496.548;      299001.220;       10826.095 ( 3.621 %);   6688.936
      BASE;        8192.000;           8.000;           0.008;     524288;         31;    78290138.569;      629654.387;      728450.452;      639810.338;       18481.221 ( 2.889 %);   6251.853
      BASE;       16384.000;          16.000;           0.016;    1048576;         31;   178691345.567;     1334576.355;     1474569.129;     1354490.532;       24849.910 ( 1.835 %);   5906.280
