     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;           0.016;           0.000;           0.000;          1;         31;           1.179;           2.226;           4.226;           2.482;           0.343 (13.805 %);   3073.994
   UNROLL4;           0.031;           0.000;           0.000;          2;         31;           4.332;           2.774;           5.258;           2.943;           0.451 (15.334 %);   5184.238
   UNROLL4;           0.062;           0.000;           0.000;          4;         31;          36.819;           2.387;           4.032;           2.556;           0.287 (11.239 %);  11938.617
   UNROLL4;           0.125;           0.000;           0.000;          8;         31;          75.211;           3.548;           5.323;           3.674;           0.301 ( 8.184 %);  16610.525
   UNROLL4;           0.250;           0.000;           0.000;         16;         31;         418.805;           7.226;          10.290;           7.380;           0.523 ( 7.086 %);  16540.123
   UNROLL4;           0.500;           0.000;           0.000;         32;         31;        2267.655;          10.290;          12.645;          10.441;           0.407 ( 3.894 %);  23383.191
   UNROLL4;           1.000;           0.001;           0.000;         64;         31;        1917.920;          19.871;          22.774;          20.098;           0.488 ( 2.426 %);  24295.317
   UNROLL4;           2.000;           0.002;           0.000;        128;         31;       10144.605;          45.677;          48.935;          46.084;           0.527 ( 1.144 %);  21190.893
   UNROLL4;           4.000;           0.004;           0.000;        256;         31;       12153.195;          85.839;          87.935;          86.110;           0.352 ( 0.409 %);  22681.623
   UNROLL4;           8.000;           0.008;           0.000;        512;         31;       10874.814;         165.742;         167.742;         166.254;           0.347 ( 0.209 %);  23495.653
   UNROLL4;          16.000;           0.016;           0.000;       1024;         31;       56667.742;         326.000;         329.258;         326.662;           0.571 ( 0.175 %);  23916.174
   UNROLL4;          32.000;           0.031;           0.000;       2048;         31;       71300.628;         646.839;        3604.387;         854.733;         526.834 (61.637 %);  18280.560
   UNROLL4;          64.000;           0.062;           0.000;       4096;         31;      551735.748;        1361.032;        2030.806;        1454.577;         167.488 (11.515 %);  21483.913
   UNROLL4;         128.000;           0.125;           0.000;       8192;         31;     8796430.310;        3035.000;        4839.484;        3332.801;         464.062 (13.924 %);  18752.997
   UNROLL4;         256.000;           0.250;           0.000;      16384;         31;     2892723.940;        6063.290;        8865.968;        6505.291;         673.190 (10.348 %);  19215.127
   UNROLL4;         512.000;           0.500;           0.000;      32768;         31;     3233556.471;       12413.129;       15451.323;       13899.182;         866.809 ( 6.236 %);  17986.670
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         31;     5937128.818;       25106.484;       32687.452;       30000.912;        1722.864 ( 5.743 %);  16666.160
   UNROLL4;        2048.000;           2.000;           0.002;     131072;         31;    16528229.269;       53295.581;       64654.129;       61371.544;        2702.757 ( 4.404 %);  16294.196
   UNROLL4;        4096.000;           4.000;           0.004;     262144;         31;   107396936.874;      117074.548;      130884.065;      128022.406;        3507.548 ( 2.740 %);  15622.265
   UNROLL4;        8192.000;           8.000;           0.008;     524288;         31;    83833275.661;      380706.677;      513484.613;      389696.700;       22390.354 ( 5.746 %);  10264.393
   UNROLL4;       16384.000;          16.000;           0.016;    1048576;         31;   200696774.096;      955927.290;     1136528.065;     1004800.443;       31804.344 ( 3.165 %);   7961.780
