     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.016;           0.000;           0.000;          1;         31;           3.812;           1.484;           3.645;           1.625;           0.370 (22.752 %);   4696.071
      BASE;           0.031;           0.000;           0.000;          2;         31;         572.180;           1.839;           5.484;           2.053;           0.659 (32.115 %);   7433.210
      BASE;           0.062;           0.000;           0.000;          4;         31;        4380.473;           3.129;           6.903;           3.545;           0.680 (19.176 %);   8607.522
      BASE;           0.125;           0.000;           0.000;          8;         31;          58.152;           5.484;          10.484;           5.895;           0.905 (15.351 %);  10353.004
      BASE;           0.250;           0.000;           0.000;         16;         31;       29348.765;           7.677;          10.548;           7.845;           0.492 ( 6.276 %);  15561.113
      BASE;           0.500;           0.000;           0.000;         32;         31;         417.007;          18.258;          21.419;          18.450;           0.536 ( 2.905 %);  13232.800
      BASE;           1.000;           0.001;           0.000;         64;         31;        1541.623;          45.065;          50.194;          47.175;           1.089 ( 2.308 %);  10350.429
      BASE;           2.000;           0.002;           0.000;        128;         31;        6094.573;         116.323;         684.194;         139.823;          97.746 (69.907 %);   6984.273
      BASE;           4.000;           0.004;           0.000;        256;         31;        6809.898;         251.774;         253.968;         252.338;           0.448 ( 0.178 %);   7740.108
      BASE;           8.000;           0.008;           0.000;        512;         31;       18804.708;         536.548;        1496.484;         675.932;         248.517 (36.767 %);   5779.061
      BASE;          16.000;           0.016;           0.000;       1024;         31;       46781.500;        1107.097;        2177.290;        1183.421;         191.490 (16.181 %);   6601.622
      BASE;          32.000;           0.031;           0.000;       2048;         31;      128596.963;        2246.935;        3437.097;        2362.280;         264.829 (11.211 %);   6614.374
      BASE;          64.000;           0.062;           0.000;       4096;         31;      172088.108;        4529.548;        5905.484;        4711.902;         390.652 ( 8.291 %);   6632.141
      BASE;         128.000;           0.125;           0.000;       8192;         31;      473529.949;        9091.323;       12084.290;        9545.962;         819.520 ( 8.585 %);   6547.271
      BASE;         256.000;           0.250;           0.000;      16384;         31;     5204490.803;       18215.935;       23323.194;       19491.596;        1789.995 ( 9.183 %);   6413.020
      BASE;         512.000;           0.500;           0.000;      32768;         31;     5022652.810;       36466.161;       45331.677;       39133.349;        2516.893 ( 6.432 %);   6388.413
      BASE;        1024.000;           1.000;           0.001;      65536;         31;    10255192.911;       72960.871;       84455.000;       77991.743;        2797.301 ( 3.587 %);   6410.935
      BASE;        2048.000;           2.000;           0.002;     131072;         31;    23093934.109;      149870.645;      186287.806;      156464.579;        6821.651 ( 4.360 %);   6391.223
      BASE;        4096.000;           4.000;           0.004;     262144;         31;    35881880.826;      302345.774;      342678.806;      315618.817;        9605.628 ( 3.043 %);   6336.758
      BASE;        8192.000;           8.000;           0.008;     524288;         31;    67293732.154;      650600.161;      730543.484;      674548.136;       17736.798 ( 2.629 %);   5929.896
      BASE;       16384.000;          16.000;           0.016;    1048576;         31;   186520440.972;     1396678.161;     1548238.742;     1423497.639;       29381.410 ( 2.064 %);   5619.960
