     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL8;           0.016;           0.000;           0.000;          1;         31;           2.841;           2.710;           4.516;           2.849;           0.335 (11.754 %);   2677.486
   UNROLL8;           0.031;           0.000;           0.000;          2;         31;           3.425;           2.548;           4.806;           2.707;           0.426 (15.755 %);   5637.321
   UNROLL8;           0.062;           0.000;           0.000;          4;         31;          52.661;           3.387;           6.032;           3.598;           0.469 (13.021 %);   8481.250
   UNROLL8;           0.125;           0.000;           0.000;          8;         31;          33.747;           2.935;           4.774;           3.109;           0.337 (10.855 %);  19634.895
   UNROLL8;           0.250;           0.000;           0.000;         16;         31;          48.832;           6.516;           7.484;           6.642;           0.162 ( 2.438 %);  18377.915
   UNROLL8;           0.500;           0.000;           0.000;         32;         31;         134.513;          12.355;          13.774;          12.472;           0.249 ( 1.997 %);  19574.877
   UNROLL8;           1.000;           0.001;           0.000;         64;         31;         374.315;          24.032;          25.452;          24.171;           0.236 ( 0.975 %);  20201.064
   UNROLL8;           2.000;           0.002;           0.000;        128;         31;        2514.360;          48.710;          50.419;          48.935;           0.291 ( 0.595 %);  19956.521
   UNROLL8;           4.000;           0.004;           0.000;        256;         31;        3486.076;          96.452;          97.839;          96.932;           0.242 ( 0.250 %);  20149.523
   UNROLL8;           8.000;           0.008;           0.000;        512;         31;        4485.441;         190.290;         793.774;         229.124;         101.669 (44.373 %);  17048.618
   UNROLL8;          16.000;           0.016;           0.000;       1024;         31;        9643.926;         388.387;        1032.516;         459.630;         137.074 (29.823 %);  16997.385
   UNROLL8;          32.000;           0.031;           0.000;       2048;         31;       19545.676;         750.968;        4335.871;        1024.752;         719.223 (70.185 %);  15247.596
   UNROLL8;          64.000;           0.062;           0.000;       4096;         31;       65088.907;        1499.355;        3364.710;        1635.276;         364.836 (22.310 %);  19109.928
   UNROLL8;         128.000;           0.125;           0.000;       8192;         31;      589676.574;        2997.710;        4237.452;        3109.884;         282.124 ( 9.072 %);  20097.215
   UNROLL8;         256.000;           0.250;           0.000;      16384;         31;      144355.854;        5990.903;        8368.194;        6297.902;         564.966 ( 8.971 %);  19847.879
   UNROLL8;         512.000;           0.500;           0.000;      32768;         31;      355393.712;       11978.000;       15023.161;       12426.569;         827.775 ( 6.661 %);  20118.184
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         31;     1011596.958;       24635.935;       32523.065;       26132.272;        1774.587 ( 6.791 %);  19133.430
   UNROLL8;        2048.000;           2.000;           0.002;     131072;         31;     2734568.968;       47904.290;       56811.419;       51860.105;        2528.385 ( 4.875 %);  19282.645
   UNROLL8;        4096.000;           4.000;           0.004;     262144;         31;     3426408.834;       98578.097;      110653.871;      102780.527;        2873.953 ( 2.796 %);  19458.939
   UNROLL8;        8192.000;           8.000;           0.008;     524288;         31;    10002703.782;      199826.484;      218940.935;      208326.437;        4834.056 ( 2.320 %);  19200.636
   UNROLL8;       16384.000;          16.000;           0.016;    1048576;         31;    14159897.389;      487470.258;      543562.935;      503688.296;       13424.887 ( 2.665 %);  15882.839
