     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;           0.586;           0.001;           0.000;          5;         31;          61.935;         585.903;          78.536;          91.100 (115.998 %);   2428.640
   UNROLL4;           2.344;           0.002;           0.000;         10;         31;         395.548;         414.355;         396.984;           3.170 ( 0.798 %);   1921.838
   UNROLL4;           5.273;           0.005;           0.000;         15;         31;        1013.000;        2569.839;        1123.365;         294.689 (26.233 %);   1528.100
   UNROLL4;           9.375;           0.009;           0.000;         20;         31;        2167.903;        2738.516;        2229.429;         166.018 ( 7.447 %);   1368.852
   UNROLL4;          14.648;           0.014;           0.000;         25;         31;        4161.355;        5552.581;        4378.901;         276.897 ( 6.323 %);   1088.942
   UNROLL4;          21.094;           0.021;           0.000;         30;         31;        9088.355;        9627.097;        9288.562;          80.463 ( 0.866 %);    739.238
   UNROLL4;          28.711;           0.028;           0.000;         35;         31;       20417.290;       22918.065;       21682.208;         619.604 ( 2.858 %);    431.045
   UNROLL4;          37.500;           0.037;           0.000;         40;         31;       31687.935;       35394.452;       33106.447;        1447.865 ( 4.373 %);    368.721
   UNROLL4;          47.461;           0.046;           0.000;         45;         31;       42207.903;       45808.129;       43230.550;        1084.182 ( 2.508 %);    357.375
   UNROLL4;          58.594;           0.057;           0.000;         50;         31;       59398.000;       66082.484;       61984.453;        1536.043 ( 2.478 %);    307.714
   UNROLL4;          70.898;           0.069;           0.000;         55;         31;       75217.000;       81025.935;       76949.206;        1783.980 ( 2.318 %);    299.924
   UNROLL4;          84.375;           0.082;           0.000;         60;         31;      100338.935;      111901.194;      102414.278;        2615.910 ( 2.554 %);    268.184
   UNROLL4;          99.023;           0.097;           0.000;         65;         31;      132814.161;      147446.548;      136246.744;        3216.968 ( 2.361 %);    236.587
   UNROLL4;         114.844;           0.112;           0.000;         70;         31;      155708.935;      172746.968;      161454.336;        3199.051 ( 1.981 %);    231.546
