     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL8;           0.016;           0.000;           0.000;          1;         31;           2.341;           2.194;           3.871;           2.377;           0.331 (13.927 %);   3209.240
   UNROLL8;           0.031;           0.000;           0.000;          2;         31;          12.135;           2.387;           4.290;           2.607;           0.370 (14.207 %);   5852.921
   UNROLL8;           0.062;           0.000;           0.000;          4;         31;           8.930;           3.677;           5.968;           3.872;           0.432 (11.153 %);   7881.717
   UNROLL8;           0.125;           0.000;           0.000;          8;         31;          31.195;           2.677;           4.290;           2.802;           0.275 ( 9.805 %);  21786.101
   UNROLL8;           0.250;           0.000;           0.000;         16;         31;         226.461;           4.000;           6.000;           4.215;           0.392 ( 9.296 %);  28960.559
   UNROLL8;           0.500;           0.000;           0.000;         32;         31;         163.757;           5.677;           7.742;           5.818;           0.357 ( 6.144 %);  41961.670
   UNROLL8;           1.000;           0.001;           0.000;         64;         31;         338.522;          10.516;          13.129;          10.705;           0.457 ( 4.268 %);  45613.343
   UNROLL8;           2.000;           0.002;           0.000;        128;         31;         992.654;          19.968;          22.194;          20.213;           0.380 ( 1.881 %);  48313.349
   UNROLL8;           4.000;           0.004;           0.000;        256;         31;        1257.526;          45.032;          46.710;          45.337;           0.291 ( 0.641 %);  43079.924
   UNROLL8;           8.000;           0.008;           0.000;        512;         31;       10061.752;          82.903;          85.419;          83.370;           0.429 ( 0.515 %);  46854.115
   UNROLL8;          16.000;           0.016;           0.000;       1024;         31;        7813.401;         158.419;         161.226;         158.977;           0.464 ( 0.292 %);  49142.471
   UNROLL8;          32.000;           0.031;           0.000;       2048;         31;       25191.091;         308.323;         311.710;         309.287;           0.639 ( 0.207 %);  50519.357
   UNROLL8;          64.000;           0.062;           0.000;       4096;         31;       47640.144;         610.677;        1161.194;         658.912;         128.507 (19.503 %);  47426.665
   UNROLL8;         128.000;           0.125;           0.000;       8192;         31;       63504.166;        2126.548;        3088.839;        2215.380;         211.431 ( 9.544 %);  28211.861
   UNROLL8;         256.000;           0.250;           0.000;      16384;         31;      207257.288;        4252.129;        5558.226;        4399.518;         341.919 ( 7.772 %);  28412.203
   UNROLL8;         512.000;           0.500;           0.000;      32768;         31;      292248.700;        8507.097;        8712.710;        8526.584;          49.550 ( 0.581 %);  29320.067
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         31;     1213075.398;       17186.548;       20195.290;       17297.589;         520.925 ( 3.012 %);  28905.762
   UNROLL8;        2048.000;           2.000;           0.002;     131072;         31;     2291376.309;       34265.677;       34379.548;       34311.106;          32.605 ( 0.095 %);  29145.082
   UNROLL8;        4096.000;           4.000;           0.004;     262144;         31;     4427903.890;       68063.548;       76153.935;       69927.688;        2492.186 ( 3.564 %);  28600.974
   UNROLL8;        8192.000;           8.000;           0.008;     524288;         31;     8132197.224;      138475.290;      152612.871;      144444.152;        4017.193 ( 2.781 %);  27692.364
   UNROLL8;       16384.000;          16.000;           0.016;    1048576;         31;    20561433.790;      403659.710;      527704.226;      412018.931;       21058.332 ( 5.111 %);  19416.584
