     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     CBLAS;           0.016;           0.000;           0.000;          1;         31;           7.960;           6.258;          91.581;           8.946;          14.835 (165.827 %);    852.805
     CBLAS;           0.031;           0.000;           0.000;          2;         31;           4.661;           6.645;         107.839;           9.825;          17.596 (179.093 %);   1553.054
     CBLAS;           0.062;           0.000;           0.000;          4;         31;           7.733;           9.871;         115.871;          13.359;          18.405 (137.771 %);   2284.464
     CBLAS;           0.125;           0.000;           0.000;          8;         31;          89.404;           7.935;          98.355;          10.786;          15.722 (145.768 %);   5658.779
     CBLAS;           0.250;           0.000;           0.000;         16;         31;         164.759;          10.839;         111.774;          14.003;          17.552 (125.345 %);   8717.482
     CBLAS;           0.500;           0.000;           0.000;         32;         31;         109.325;          18.677;         117.323;          21.833;          17.143 (78.518 %);  11182.264
     CBLAS;           1.000;           0.001;           0.000;         64;         31;         209.462;          42.774;         139.677;          46.062;          16.806 (36.486 %);  10600.618
     CBLAS;           2.000;           0.002;           0.000;        128;         31;        1634.421;          97.097;         621.065;         121.497;          92.078 (75.786 %);   8037.778
     CBLAS;           4.000;           0.004;           0.000;        256;         31;        1409.368;         229.935;         319.419;         233.148;          15.490 ( 6.644 %);   8377.204
     CBLAS;           8.000;           0.008;           0.000;        512;         31;        4076.918;         515.903;         641.742;         520.404;          21.789 ( 4.187 %);   7506.192
     CBLAS;          16.000;           0.016;           0.000;       1024;         31;        6023.557;        1085.387;        1180.903;        1088.475;          16.593 ( 1.524 %);   7177.473
     CBLAS;          32.000;           0.031;           0.000;       2048;         31;       29888.425;        2225.871;        3627.710;        2426.333;         386.007 (15.909 %);   6439.758
     CBLAS;          64.000;           0.062;           0.000;       4096;         31;       36836.277;        4505.581;        6277.258;        4799.757;         527.534 (10.991 %);   6510.747
     CBLAS;         128.000;           0.125;           0.000;       8192;         31;       77023.137;        9069.000;       12559.806;        9500.934;         837.356 ( 8.813 %);   6578.301
     CBLAS;         256.000;           0.250;           0.000;      16384;         31;      261870.873;       18190.677;       27926.032;       19785.890;        2580.150 (13.040 %);   6317.634
     CBLAS;         512.000;           0.500;           0.000;      32768;         31;      490517.547;       36436.548;       41855.903;       37362.786;        1434.757 ( 3.840 %);   6691.150
     CBLAS;        1024.000;           1.000;           0.001;      65536;         31;      813129.724;       72924.258;       77070.323;       73274.403;         909.637 ( 1.241 %);   6823.665
     CBLAS;        2048.000;           2.000;           0.002;     131072;         31;     1534895.264;      145955.871;      153715.355;      146374.125;        1600.208 ( 1.093 %);   6831.809
     CBLAS;        4096.000;           4.000;           0.004;     262144;         31;     3172965.159;      291959.613;      300111.548;      292510.800;        1769.339 ( 0.605 %);   6837.354
     CBLAS;        8192.000;           8.000;           0.008;     524288;         31;     6831632.004;      584563.258;      592480.871;      585809.993;        2041.713 ( 0.349 %);   6828.153
     CBLAS;       16384.000;          16.000;           0.016;    1048576;         31;    15701099.307;     1195185.129;     1229898.452;     1199018.463;        6583.143 ( 0.549 %);   6672.124
