     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;           0.016;           0.000;           0.000;          1;         31;           2.291;           2.516;           4.484;           2.632;           0.385 (14.631 %);   2898.207
   UNROLL4;           0.031;           0.000;           0.000;          2;         31;           3.679;           2.774;           5.387;           3.191;           0.458 (14.341 %);   4782.396
   UNROLL4;           0.062;           0.000;           0.000;          4;         31;          40.835;           2.387;           4.548;           2.556;           0.380 (14.885 %);  11938.617
   UNROLL4;           0.125;           0.000;           0.000;          8;         31;          41.606;           3.226;           5.806;           3.615;           0.406 (11.243 %);  16884.523
   UNROLL4;           0.250;           0.000;           0.000;         16;         31;          57.308;           4.548;           7.032;           4.717;           0.433 ( 9.171 %);  25881.436
   UNROLL4;           0.500;           0.000;           0.000;         32;         31;         167.861;           5.871;           8.645;           6.045;           0.482 ( 7.974 %);  40387.429
   UNROLL4;           1.000;           0.001;           0.000;         64;         31;         696.043;          11.129;          14.065;          11.300;           0.501 ( 4.430 %);  43210.356
   UNROLL4;           2.000;           0.002;           0.000;        128;         31;        1119.980;          24.968;         898.742;          51.917;         152.024 (292.821 %);  18810.104
   UNROLL4;           4.000;           0.004;           0.000;        256;         31;       24912.541;          58.452;          60.871;          58.912;           0.418 ( 0.709 %);  33153.249
   UNROLL4;           8.000;           0.008;           0.000;        512;         31;        4305.673;         126.355;         128.484;         126.914;           0.388 ( 0.306 %);  30778.722
   UNROLL4;          16.000;           0.016;           0.000;       1024;         31;       13853.276;         268.806;         271.387;         269.334;           0.480 ( 0.178 %);  29006.702
   UNROLL4;          32.000;           0.031;           0.000;       2048;         31;       29919.190;         553.774;         556.290;         554.394;           0.538 ( 0.097 %);  28183.930
   UNROLL4;          64.000;           0.062;           0.000;       4096;         31;       37979.959;        1124.194;        2108.839;        1255.084;         248.062 (19.765 %);  24898.731
   UNROLL4;         128.000;           0.125;           0.000;       8192;         31;       95469.212;        2267.000;        3402.323;        2367.593;         275.780 (11.648 %);  26398.114
   UNROLL4;         256.000;           0.250;           0.000;      16384;         31;      428415.667;        4547.258;        5841.290;        4691.809;         363.642 ( 7.751 %);  26642.174
   UNROLL4;         512.000;           0.500;           0.000;      32768;         31;      481751.098;        9108.742;       12025.645;        9699.724;         969.896 ( 9.999 %);  25773.928
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         31;      757507.218;       18233.065;       20583.194;       18901.967;         590.894 ( 3.126 %);  26452.274
   UNROLL4;        2048.000;           2.000;           0.002;     131072;         31;     1491707.603;       36486.065;       41228.161;       39393.535;        1620.750 ( 4.114 %);  25384.876
   UNROLL4;        4096.000;           4.000;           0.004;     262144;         31;     3330539.481;       73051.129;       85609.613;       82781.276;        3377.449 ( 4.080 %);  24160.053
   UNROLL4;        8192.000;           8.000;           0.008;     524288;         31;     7436872.451;      149215.226;      168143.871;      164802.768;        4379.808 ( 2.658 %);  24271.437
   UNROLL4;       16384.000;          16.000;           0.016;    1048576;         31;    16670355.560;      406407.194;      545990.258;      420780.785;       23335.050 ( 5.546 %);  19012.275
