     title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
       IKJ;           0.586;           0.001;           0.000;          5;         31;          96.129;         366.419;         105.600;          46.913 (44.425 %);   1806.198
       IKJ;           2.344;           0.002;           0.000;         10;         31;         624.387;        1220.194;         696.338;         133.484 (19.169 %);   1095.645
       IKJ;           5.273;           0.005;           0.000;         15;         31;        2114.323;        4190.129;        2356.415;         512.999 (21.770 %);    728.485
       IKJ;           9.375;           0.009;           0.000;         20;         31;        4818.645;        6900.935;        5106.698;         566.204 (11.087 %);    597.599
       IKJ;          14.648;           0.014;           0.000;         25;         31;       12939.452;       17777.000;       13930.124;        1262.266 ( 9.061 %);    342.306
       IKJ;          21.094;           0.021;           0.000;         30;         31;       21363.903;       27511.742;       23340.829;        1446.743 ( 6.198 %);    294.182
       IKJ;          28.711;           0.028;           0.000;         35;         31;       33632.065;       40815.806;       36412.804;        1336.835 ( 3.671 %);    256.668
       IKJ;          37.500;           0.037;           0.000;         40;         31;       48035.355;       54790.968;       52703.821;        1547.546 ( 2.936 %);    231.616
       IKJ;          47.461;           0.046;           0.000;         45;         31;       65425.194;       77111.000;       73884.629;        2435.211 ( 3.296 %);    209.103
       IKJ;          58.594;           0.057;           0.000;         50;         31;       90188.387;      101988.290;       99037.892;        2591.160 ( 2.616 %);    192.588
       IKJ;          70.898;           0.069;           0.000;         55;         31;      123172.935;      143138.710;      131089.814;        3254.637 ( 2.483 %);    176.054
       IKJ;          84.375;           0.082;           0.000;         60;         31;      157893.484;      173124.065;      169267.820;        3084.673 ( 1.822 %);    162.263
       IKJ;          99.023;           0.097;           0.000;         65;         31;      197811.258;      216724.839;      211436.612;        3655.376 ( 1.729 %);    152.453
       IKJ;         114.844;           0.112;           0.000;         70;         31;      249642.452;      279427.903;      263922.326;        4446.508 ( 1.685 %);    141.648
