     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL8;           0.016;           0.000;           0.000;          1;         31;           5.815;           1.968;           4.161;           2.309;           0.371 (16.082 %);   3304.348
   UNROLL8;           0.031;           0.000;           0.000;          2;         31;           3.349;           2.387;           5.548;           2.578;           0.564 (21.881 %);   5919.507
   UNROLL8;           0.062;           0.000;           0.000;          4;         31;         575.884;           3.548;           6.452;           3.756;           0.540 (14.389 %);   8125.841
   UNROLL8;           0.125;           0.000;           0.000;          8;         31;          12.548;           2.516;           4.065;           2.651;           0.262 ( 9.897 %);  23023.217
   UNROLL8;           0.250;           0.000;           0.000;         16;         31;         125.468;           3.548;           5.710;           3.959;           0.372 ( 9.404 %);  30834.057
   UNROLL8;           0.500;           0.000;           0.000;         32;         31;         167.529;           5.484;           9.194;           5.733;           0.676 (11.797 %);  42584.119
   UNROLL8;           1.000;           0.001;           0.000;         64;         31;         209.135;          10.097;          12.129;          10.276;           0.361 ( 3.513 %);  47518.238
   UNROLL8;           2.000;           0.002;           0.000;        128;         31;        1587.631;          19.645;          22.065;          19.869;           0.414 ( 2.082 %);  49150.026
   UNROLL8;           4.000;           0.004;           0.000;        256;         31;        1678.640;          45.194;          47.097;          45.421;           0.321 ( 0.707 %);  43000.191
   UNROLL8;           8.000;           0.008;           0.000;        512;         31;        4813.803;          79.774;          81.839;          80.160;           0.350 ( 0.436 %);  48730.474
   UNROLL8;          16.000;           0.016;           0.000;       1024;         31;        7879.594;         154.419;         156.387;         154.876;           0.339 ( 0.219 %);  50443.628
   UNROLL8;          32.000;           0.031;           0.000;       2048;         31;       25792.424;         303.452;         305.968;         304.324;           0.478 ( 0.157 %);  51343.380
   UNROLL8;          64.000;           0.062;           0.000;       4096;         31;       46224.747;         602.323;         605.419;         603.241;           0.667 ( 0.111 %);  51803.470
   UNROLL8;         128.000;           0.125;           0.000;       8192;         31;     1551192.407;        1937.000;        3063.516;        1974.363;         195.690 ( 9.912 %);  31655.785
   UNROLL8;         256.000;           0.250;           0.000;      16384;         31;      232468.312;        3878.258;        6267.484;        4110.808;         570.462 (13.877 %);  30407.644
   UNROLL8;         512.000;           0.500;           0.000;      32768;         31;      370408.876;        7759.419;        8611.258;        7985.682;         198.428 ( 2.485 %);  31306.029
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         31;      877886.518;       16589.387;       18243.387;       17481.502;         378.432 ( 2.165 %);  28601.661
   UNROLL8;        2048.000;           2.000;           0.002;     131072;         31;     1744974.176;       34285.742;       37067.935;       35806.920;         710.337 ( 1.984 %);  27927.563
   UNROLL8;        4096.000;           4.000;           0.004;     262144;         31;     3701695.693;       70724.355;       75978.581;       73436.749;        1224.902 ( 1.668 %);  27234.321
   UNROLL8;        8192.000;           8.000;           0.008;     524288;         31;     9988885.697;      141143.194;      150133.065;      147024.814;        2343.600 ( 1.594 %);  27206.292
   UNROLL8;       16384.000;          16.000;           0.016;    1048576;         31;    14983097.862;      394225.452;      413597.613;      403154.124;        4454.448 ( 1.105 %);  19843.528
