     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     CBLAS;           0.016;           0.000;           0.000;          1;         31;           8.505;           6.452;          66.484;           8.442;          10.421 (123.441 %);    903.760
     CBLAS;           0.031;           0.000;           0.000;          2;         31;         238.634;           7.677;          70.774;          10.219;          10.875 (106.422 %);   1493.184
     CBLAS;           0.062;           0.000;           0.000;          4;         31;          69.063;           8.774;          68.774;          10.761;          10.416 (96.797 %);   2836.072
     CBLAS;           0.125;           0.000;           0.000;          8;         31;          30.254;           9.935;          76.484;          12.142;          11.554 (95.156 %);   5026.887
     CBLAS;           0.250;           0.000;           0.000;         16;         31;         195.617;          10.774;          72.065;          12.819;          10.636 (82.971 %);   9522.490
     CBLAS;           0.500;           0.000;           0.000;         32;         31;         603.847;          19.613;          86.452;          21.813;          11.604 (53.199 %);  11192.286
     CBLAS;           1.000;           0.001;           0.000;         64;         31;        4725.920;          45.355;        1024.839;          81.564;         170.332 (208.832 %);   5986.478
     CBLAS;           2.000;           0.002;           0.000;        128;         31;        6443.872;         101.935;         624.097;         120.948;          91.845 (75.938 %);   8074.222
     CBLAS;           4.000;           0.004;           0.000;        256;         31;       10055.139;         241.355;         301.903;         243.762;          10.441 ( 4.283 %);   8012.411
     CBLAS;           8.000;           0.008;           0.000;        512;         31;       37611.028;         524.645;        1058.452;         544.577;          94.029 (17.266 %);   7173.002
     CBLAS;          16.000;           0.016;           0.000;       1024;         31;       46181.798;        1093.645;        1163.839;        1096.059;          12.169 ( 1.110 %);   7127.812
     CBLAS;          32.000;           0.031;           0.000;       2048;         31;      117547.852;        2234.613;        3437.710;        2279.767;         211.134 ( 9.261 %);   6853.770
     CBLAS;          64.000;           0.062;           0.000;       4096;         31;      458898.172;        4516.323;        7133.935;        4889.185;         642.899 (13.149 %);   6391.659
     CBLAS;         128.000;           0.125;           0.000;       8192;         31;      520865.418;        9078.355;       13384.452;        9833.154;        1113.601 (11.325 %);   6356.048
     CBLAS;         256.000;           0.250;           0.000;      16384;         31;     1501819.612;       18202.419;       23444.290;       19684.686;        1325.147 ( 6.732 %);   6350.114
     CBLAS;         512.000;           0.500;           0.000;      32768;         31;     3835699.026;       36460.452;       43242.484;       38813.082;        2133.627 ( 5.497 %);   6441.127
     CBLAS;        1024.000;           1.000;           0.001;      65536;         31;    12432540.626;       72947.935;       82339.935;       76615.730;        2871.647 ( 3.748 %);   6526.075
     CBLAS;        2048.000;           2.000;           0.002;     131072;         31;    14721990.811;      145966.677;      165967.613;      152586.561;        4387.713 ( 2.876 %);   6553.657
     CBLAS;        4096.000;           4.000;           0.004;     262144;         31;    51296612.551;      300694.774;      325123.710;      308776.641;        5203.813 ( 1.685 %);   6477.174
     CBLAS;        8192.000;           8.000;           0.008;     524288;         31;   172628774.725;      611056.710;      724359.516;      646681.516;       19389.981 ( 2.998 %);   6185.425
     CBLAS;       16384.000;          16.000;           0.016;    1048576;         31;   136683203.305;     1305613.355;     1487804.774;     1352289.218;       34025.854 ( 2.516 %);   5915.894
