     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     CBLAS;           0.016;           0.000;           0.000;          1;         31;           1.279;           6.871;          59.581;           8.597;           9.154 (106.480 %);    887.421
     CBLAS;           0.031;           0.000;           0.000;          2;         31;          26.042;           9.290;          74.677;          11.332;          11.372 (100.350 %);   1346.480
     CBLAS;           0.062;           0.000;           0.000;          4;         31;          38.982;           9.097;          70.968;          11.080;          10.752 (97.040 %);   2754.255
     CBLAS;           0.125;           0.000;           0.000;          8;         31;          33.671;          11.065;          92.000;          13.802;          14.043 (101.749 %);   4422.336
     CBLAS;           0.250;           0.000;           0.000;         16;         31;          98.735;          13.129;          82.645;          15.381;          12.077 (78.516 %);   7936.316
     CBLAS;           0.500;           0.000;           0.000;         32;         31;         345.600;          21.581;          74.774;          23.304;           9.240 (39.650 %);  10476.336
     CBLAS;           1.000;           0.001;           0.000;         64;         31;        1019.491;          47.613;         107.774;          49.604;          10.445 (21.056 %);   9843.565
     CBLAS;           2.000;           0.002;           0.000;        128;         31;       20173.631;         104.613;         178.129;         107.171;          12.739 (11.887 %);   9112.184
     CBLAS;           4.000;           0.004;           0.000;        256;         31;        7531.357;         247.032;         774.452;         278.322;          89.856 (32.285 %);   7017.511
     CBLAS;           8.000;           0.008;           0.000;        512;         31;      540045.219;         523.419;         588.935;         526.271;          11.259 ( 2.139 %);   7422.510
     CBLAS;          16.000;           0.016;           0.000;       1024;         31;       53783.334;        1093.387;        1157.935;        1095.582;          11.194 ( 1.022 %);   7130.916
     CBLAS;          32.000;           0.031;           0.000;       2048;         31;      104467.851;        2233.419;        3073.839;        2287.427;         172.145 ( 7.526 %);   6830.819
     CBLAS;          64.000;           0.062;           0.000;       4096;         31;      209091.461;        4515.806;        6813.903;        4869.641;         708.965 (14.559 %);   6417.311
     CBLAS;         128.000;           0.125;           0.000;       8192;         31;      538962.464;        9076.645;       12381.097;        9540.212;         904.865 ( 9.485 %);   6551.217
     CBLAS;         256.000;           0.250;           0.000;      16384;         31;     2932704.881;       18202.129;       22724.194;       19132.464;        1296.700 ( 6.777 %);   6533.398
     CBLAS;         512.000;           0.500;           0.000;      32768;         31;    17708619.277;       36453.032;       41573.548;       36765.659;         957.984 ( 2.606 %);   6799.824
     CBLAS;        1024.000;           1.000;           0.001;      65536;         31;     9970098.820;       72942.645;       78892.290;       73285.211;        1127.993 ( 1.539 %);   6822.659
     CBLAS;        2048.000;           2.000;           0.002;     131072;         31;    30253412.725;      145966.323;      149907.161;      146212.890;         883.322 ( 0.604 %);   6839.342
     CBLAS;        4096.000;           4.000;           0.004;     262144;         31;    38007203.908;      293442.419;      298131.613;      293864.467;         789.363 ( 0.269 %);   6805.859
     CBLAS;        8192.000;           8.000;           0.008;     524288;         31;   262964210.840;      607179.645;      682981.548;      610836.132;       13097.737 ( 2.144 %);   6548.401
     CBLAS;       16384.000;          16.000;           0.016;    1048576;         31;   214038216.107;     1283702.355;     1438154.645;     1326279.832;       30741.137 ( 2.318 %);   6031.910
