     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;           0.016;           0.000;           0.000;          1;         31;          14.078;           2.161;           5.097;           2.365;           0.514 (21.746 %);   3226.486
   UNROLL4;           0.031;           0.000;           0.000;          2;         31;          10.283;           3.419;           6.516;           3.766;           0.525 (13.933 %);   4051.321
   UNROLL4;           0.062;           0.000;           0.000;          4;         31;          22.672;           2.677;           4.097;           2.799;           0.262 ( 9.360 %);  10904.465
   UNROLL4;           0.125;           0.000;           0.000;          8;         31;          42.802;           3.935;           5.645;           4.140;           0.291 ( 7.020 %);  14743.557
   UNROLL4;           0.250;           0.000;           0.000;         16;         31;         241.632;           6.387;           8.226;           6.517;           0.310 ( 4.755 %);  18730.753
   UNROLL4;           0.500;           0.000;           0.000;         32;         31;       11417.584;          12.032;          13.935;          12.233;           0.325 ( 2.660 %);  19958.116
   UNROLL4;           1.000;           0.001;           0.000;         64;         31;         945.324;          20.097;          22.613;          20.323;           0.418 ( 2.058 %);  24026.538
   UNROLL4;           2.000;           0.002;           0.000;        128;         31;        2185.446;          38.871;          42.129;          39.131;           0.545 ( 1.393 %);  24956.245
   UNROLL4;           4.000;           0.004;           0.000;        256;         31;       11232.485;          80.000;         281.548;          88.444;          35.861 (40.547 %);  22083.234
   UNROLL4;           8.000;           0.008;           0.000;        512;         31;       21679.554;         153.613;         156.161;         154.052;           0.448 ( 0.291 %);  25356.729
   UNROLL4;          16.000;           0.016;           0.000;       1024;         31;       79542.174;         300.839;         827.935;         323.933;          90.552 (27.954 %);  24117.675
   UNROLL4;          32.000;           0.031;           0.000;       2048;         31;      103696.849;         580.194;        1159.516;         618.106;         103.209 (16.698 %);  25278.853
   UNROLL4;          64.000;           0.062;           0.000;       4096;         31;      208156.845;        1373.677;        2094.903;        1478.296;         180.559 (12.214 %);  21139.201
   UNROLL4;         128.000;           0.125;           0.000;       8192;         31;      748688.982;        3183.839;        5321.194;        3383.026;         458.937 (13.566 %);  18474.582
   UNROLL4;         256.000;           0.250;           0.000;      16384;         31;     1339247.345;        6371.258;       10203.581;        6889.505;         879.647 (12.768 %);  18143.538
   UNROLL4;         512.000;           0.500;           0.000;      32768;         31;     3403083.179;       12910.839;       18498.355;       14420.525;        1092.592 ( 7.577 %);  17336.401
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         31;    10845074.165;       28235.065;       33721.258;       31539.400;        1100.069 ( 3.488 %);  15853.187
   UNROLL4;        2048.000;           2.000;           0.002;     131072;         31;    22379390.828;       62418.097;       64401.935;       64078.984;         377.335 ( 0.589 %);  15605.740
   UNROLL4;        4096.000;           4.000;           0.004;     262144;         31;    25422399.731;      129851.645;      135573.065;      132806.025;        1892.289 ( 1.425 %);  15059.558
   UNROLL4;        8192.000;           8.000;           0.008;     524288;         31;    67092292.191;      378815.387;      506683.161;      390177.904;       21143.938 ( 5.419 %);  10251.734
   UNROLL4;       16384.000;          16.000;           0.016;    1048576;         31;   150594153.218;      978716.000;     1201625.839;     1012972.825;       38244.862 ( 3.776 %);   7897.547
