     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;           0.016;           0.000;           0.000;          1;         31;           2.932;           2.419;           4.774;           2.595;           0.435 (16.780 %);   2939.688
   UNROLL4;           0.031;           0.000;           0.000;          2;         31;          13.405;           2.677;           4.806;           2.984;           0.381 (12.781 %);   5112.919
   UNROLL4;           0.062;           0.000;           0.000;          4;         31;          37.243;           2.161;           4.194;           2.492;           0.335 (13.443 %);  12247.737
   UNROLL4;           0.125;           0.000;           0.000;          8;         31;          45.525;           2.968;           5.097;           3.113;           0.360 (11.567 %);  19604.071
   UNROLL4;           0.250;           0.000;           0.000;         16;         31;         296.386;           4.581;           7.677;           4.799;           0.584 (12.181 %);  25438.568
   UNROLL4;           0.500;           0.000;           0.000;         32;         31;         162.925;           6.871;           9.903;           7.069;           0.513 ( 7.257 %);  34534.826
   UNROLL4;           1.000;           0.001;           0.000;         64;         31;         224.012;          11.194;         534.065;          27.241;          90.984 (333.992 %);  17924.204
   UNROLL4;           2.000;           0.002;           0.000;        128;         31;         475.904;          27.323;          29.968;          27.550;           0.440 ( 1.596 %);  35446.475
   UNROLL4;           4.000;           0.004;           0.000;        256;         31;        2671.421;          60.161;          62.323;          60.698;           0.373 ( 0.615 %);  32177.777
   UNROLL4;           8.000;           0.008;           0.000;        512;         31;        4063.227;         126.065;         128.742;         126.788;           0.504 ( 0.397 %);  30809.333
   UNROLL4;          16.000;           0.016;           0.000;       1024;         31;        7018.248;         268.419;         270.226;         269.042;           0.406 ( 0.151 %);  29038.213
   UNROLL4;          32.000;           0.031;           0.000;       2048;         31;       13763.327;         553.548;         556.839;         554.197;           0.612 ( 0.110 %);  28193.922
   UNROLL4;          64.000;           0.062;           0.000;       4096;         31;       37813.222;        1124.097;        2222.452;        1296.639;         313.292 (24.162 %);  24100.766
   UNROLL4;         128.000;           0.125;           0.000;       8192;         31;       71110.406;        2267.516;        3499.161;        2387.193;         291.140 (12.196 %);  26181.382
   UNROLL4;         256.000;           0.250;           0.000;      16384;         31;      202202.999;        4547.548;        6109.032;        4729.103;         427.859 ( 9.047 %);  26432.076
   UNROLL4;         512.000;           0.500;           0.000;      32768;         31;      352947.683;        9109.065;       12260.419;        9463.464;         790.394 ( 8.352 %);  26417.387
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         31;      875677.407;       18241.387;       22294.548;       19261.716;        1089.447 ( 5.656 %);  25958.228
   UNROLL4;        2048.000;           2.000;           0.002;     131072;         31;     1855079.188;       36539.032;       41576.839;       39090.770;        1534.024 ( 3.924 %);  25581.486
   UNROLL4;        4096.000;           4.000;           0.004;     262144;         31;     2842188.044;       73075.387;       82688.871;       80211.856;        2573.011 ( 3.208 %);  24933.970
   UNROLL4;        8192.000;           8.000;           0.008;     524288;         31;     6970208.854;      150432.290;      168012.000;      163072.106;        4325.086 ( 2.652 %);  24529.027
   UNROLL4;       16384.000;          16.000;           0.016;    1048576;         31;    31517337.580;      399661.548;      486723.097;      415055.249;       17210.952 ( 4.147 %);  19274.542
