     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;           0.016;           0.000;           0.000;          1;         31;           2.914;           3.774;           9.774;           4.096;           1.059 (25.866 %);   1862.738
   UNROLL4;           0.031;           0.000;           0.000;          2;         31;           2.149;           5.258;           8.484;           5.414;           0.553 (10.218 %);   2818.152
   UNROLL4;           0.062;           0.000;           0.000;          4;         31;           6.331;           5.387;           8.903;           5.609;           0.605 (10.787 %);   5440.830
   UNROLL4;           0.125;           0.000;           0.000;          8;         31;          42.590;           8.871;          12.548;           9.131;           0.631 ( 6.913 %);   6684.398
   UNROLL4;           0.250;           0.000;           0.000;         16;         31;        1484.163;          15.161;          17.258;          15.849;           0.842 ( 5.310 %);   7701.858
   UNROLL4;           0.500;           0.000;           0.000;         32;         31;          88.360;          27.581;          30.452;          29.088;           0.743 ( 2.554 %);   8393.180
   UNROLL4;           1.000;           0.001;           0.000;         64;         31;         637.527;          50.129;         573.516;          72.954;          89.892 (123.218 %);   6692.997
   UNROLL4;           2.000;           0.002;           0.000;        128;         31;        3666.760;          90.000;          98.710;          92.067;           3.036 ( 3.297 %);  10607.033
   UNROLL4;           4.000;           0.004;           0.000;        256;         31;        2240.989;         175.387;         741.323;         202.278;          97.241 (48.073 %);   9655.666
   UNROLL4;           8.000;           0.008;           0.000;        512;         31;        3384.990;         325.581;         333.032;         328.286;           2.515 ( 0.766 %);  11898.909
   UNROLL4;          16.000;           0.016;           0.000;       1024;         31;        7503.342;         647.194;        1658.903;         774.067;         266.725 (34.458 %);  10092.790
   UNROLL4;          32.000;           0.031;           0.000;       2048;         31;       16985.051;        1290.323;        2418.548;        1464.529;         291.338 (19.893 %);  10668.960
   UNROLL4;          64.000;           0.062;           0.000;       4096;         31;       32235.948;        2576.548;        3775.097;        2726.720;         333.559 (12.233 %);  11460.654
   UNROLL4;         128.000;           0.125;           0.000;       8192;         31;      125622.038;        5315.677;        7534.581;        5548.535;         555.022 (10.003 %);  11264.235
   UNROLL4;         256.000;           0.250;           0.000;      16384;         31;      152603.462;       10629.871;       14795.419;       11245.698;        1062.780 ( 9.451 %);  11115.362
   UNROLL4;         512.000;           0.500;           0.000;      32768;         31;     2894561.677;       21251.903;       24515.871;       22249.970;         779.143 ( 3.502 %);  11235.970
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         31;     1176254.011;       42586.839;       49887.871;       46292.169;        1904.155 ( 4.113 %);  10800.963
   UNROLL4;        2048.000;           2.000;           0.002;     131072;         31;     1792753.701;       85745.065;       97458.355;       93804.867;        2910.043 ( 3.102 %);  10660.428
   UNROLL4;        4096.000;           4.000;           0.004;     262144;         31;     4046876.743;      174688.065;      192646.290;      189449.437;        3999.476 ( 2.111 %);  10556.907
   UNROLL4;        8192.000;           8.000;           0.008;     524288;         31;     6596289.602;      349971.645;      385284.258;      381775.039;        6163.148 ( 1.614 %);  10477.374
   UNROLL4;       16384.000;          16.000;           0.016;    1048576;         31;    20290079.901;      805299.903;      908215.065;      844655.418;       13615.814 ( 1.612 %);   9471.318
