     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL8;           0.016;           0.000;           0.000;          1;         31;           9.263;           3.290;          10.000;           3.607;           1.157 (32.084 %);   2115.141
   UNROLL8;           0.031;           0.000;           0.000;          2;         31;           4.870;           3.548;          12.290;           3.930;           1.504 (38.282 %);   3883.020
   UNROLL8;           0.062;           0.000;           0.000;          4;         31;         130.106;           3.935;          13.258;           4.374;           1.599 (36.547 %);   6976.421
   UNROLL8;           0.125;           0.000;           0.000;          8;         31;        1555.244;           5.097;          13.935;           5.440;           1.529 (28.108 %);  11219.940
   UNROLL8;           0.250;           0.000;           0.000;         16;         31;        1015.305;          15.452;          25.258;          15.793;           1.700 (10.763 %);   7729.508
   UNROLL8;           0.500;           0.000;           0.000;         32;         31;         622.046;          27.710;          31.290;          27.887;           0.612 ( 2.195 %);   8754.762
   UNROLL8;           1.000;           0.001;           0.000;         64;         31;        2874.733;          51.516;          55.871;          51.744;           0.744 ( 1.438 %);   9436.501
   UNROLL8;           2.000;           0.002;           0.000;        128;         31;       13039.475;         102.000;         107.806;         102.434;           0.980 ( 0.957 %);   9533.576
   UNROLL8;           4.000;           0.004;           0.000;        256;         31;        7737.585;         203.194;         375.871;         209.039;          29.964 (14.334 %);   9343.348
   UNROLL8;           8.000;           0.008;           0.000;        512;         31;       45749.555;         405.677;         410.839;         406.457;           0.881 ( 0.217 %);   9610.476
   UNROLL8;          16.000;           0.016;           0.000;       1024;         31;       37107.401;         811.161;        1014.129;         817.865;          35.243 ( 4.309 %);   9552.309
   UNROLL8;          32.000;           0.031;           0.000;       2048;         31;      119219.672;        1621.645;        1626.452;        1622.358;           0.825 ( 0.051 %);   9631.045
   UNROLL8;          64.000;           0.062;           0.000;       4096;         31;      268293.367;        3243.903;        5350.258;        3488.676;         496.417 (14.229 %);   8957.552
   UNROLL8;         128.000;           0.125;           0.000;       8192;         31;     1209128.105;        6491.935;        8734.935;        6793.248;         599.368 ( 8.823 %);   9200.311
   UNROLL8;         256.000;           0.250;           0.000;      16384;         31;     3006126.390;       12979.194;       16172.774;       14318.039;        1234.805 ( 8.624 %);   8730.246
   UNROLL8;         512.000;           0.500;           0.000;      32768;         31;     2863731.891;       27482.645;       30763.484;       28488.972;         852.285 ( 2.992 %);   8775.326
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         31;    23016349.984;       56609.419;       61827.903;       58651.120;        1021.329 ( 1.741 %);   8524.986
   UNROLL8;        2048.000;           2.000;           0.002;     131072;         31;    13061729.090;      113258.774;      121764.935;      117041.484;        1466.987 ( 1.253 %);   8543.979
   UNROLL8;        4096.000;           4.000;           0.004;     262144;         31;    31890231.995;      227500.097;      279577.226;      237152.994;        9212.338 ( 3.885 %);   8433.374
   UNROLL8;        8192.000;           8.000;           0.008;     524288;         31;   154760838.600;      490493.484;      602206.935;      504024.489;       17903.480 ( 3.552 %);   7936.122
   UNROLL8;       16384.000;          16.000;           0.016;    1048576;         31;   140816825.966;     1140278.516;     1301370.194;     1159408.012;       26870.501 ( 2.318 %);   6900.073
