     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
   UNROLL4;           0.016;           0.000;           0.000;          1;         31;           3.062;           2.581;           4.774;           2.744;           0.415 (15.135 %);   2780.503
   UNROLL4;           0.031;           0.000;           0.000;          2;         31;          14.454;           2.710;           5.000;           2.864;           0.406 (14.182 %);   5327.557
   UNROLL4;           0.062;           0.000;           0.000;          4;         31;          12.362;           2.323;           4.226;           2.439;           0.361 (14.791 %);  12512.819
   UNROLL4;           0.125;           0.000;           0.000;          8;         31;          16.704;           3.065;           6.548;           3.518;           0.793 (22.538 %);  17348.976
   UNROLL4;           0.250;           0.000;           0.000;         16;         31;         232.426;           3.581;           6.774;           3.876;           0.568 (14.660 %);  31495.064
   UNROLL4;           0.500;           0.000;           0.000;         32;         31;         131.564;           5.613;           8.677;           5.935;           0.539 ( 9.080 %);  41139.163
   UNROLL4;           1.000;           0.001;           0.000;         64;         31;         221.519;          11.903;         218.613;          18.433;          35.940 (194.976 %);  26489.458
   UNROLL4;           2.000;           0.002;           0.000;        128;         31;        1124.756;          24.323;          29.903;          24.839;           1.036 ( 4.170 %);  39316.153
   UNROLL4;           4.000;           0.004;           0.000;        256;         31;        1548.799;          55.226;          56.452;          55.585;           0.196 ( 0.353 %);  35137.908
   UNROLL4;           8.000;           0.008;           0.000;        512;         31;        4092.486;         132.419;         366.935;         140.740;          40.854 (29.028 %);  27755.084
   UNROLL4;          16.000;           0.016;           0.000;       1024;         31;       15467.559;         268.226;        1373.419;         344.452;         253.928 (73.719 %);  22680.980
   UNROLL4;          32.000;           0.031;           0.000;       2048;         31;      138819.578;         553.806;         555.645;         554.525;           0.488 ( 0.088 %);  28177.273
   UNROLL4;          64.000;           0.062;           0.000;       4096;         31;       85848.890;        1122.935;        1922.290;        1245.718;         211.271 (16.960 %);  25085.925
   UNROLL4;         128.000;           0.125;           0.000;       8192;         31;       61400.861;        2268.452;        3418.387;        2374.949;         247.211 (10.409 %);  26316.353
   UNROLL4;         256.000;           0.250;           0.000;      16384;         31;      164655.581;        4548.742;        5955.774;        4662.676;         327.037 ( 7.014 %);  26808.637
   UNROLL4;         512.000;           0.500;           0.000;      32768;         31;      498885.958;        9111.323;       10899.484;        9328.146;         472.999 ( 5.071 %);  26800.611
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         31;      694859.221;       18240.097;       18494.000;       18280.316;          76.636 ( 0.419 %);  27351.825
   UNROLL4;        2048.000;           2.000;           0.002;     131072;         31;     1647196.583;       36487.774;       43193.903;       37625.667;        2085.157 ( 5.542 %);  26577.602
   UNROLL4;        4096.000;           4.000;           0.004;     262144;         31;     4966028.016;       72976.710;       84557.645;       75685.516;        3268.703 ( 4.319 %);  26425.135
   UNROLL4;        8192.000;           8.000;           0.008;     524288;         31;    11279533.353;      146659.548;      165667.806;      153076.425;        5327.739 ( 3.480 %);  26130.738
   UNROLL4;       16384.000;          16.000;           0.016;    1048576;         31;    15798802.994;      392837.742;      418267.419;      405704.064;        7230.820 ( 1.782 %);  19718.807
