     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     CBLAS;           0.016;           0.000;           0.000;          1;         31;           3.482;           5.710;          89.516;           8.407;          14.561 (173.206 %);    907.543
     CBLAS;           0.031;           0.000;           0.000;          2;         31;           3.863;           6.097;          92.871;           8.799;          15.093 (171.539 %);   1734.223
     CBLAS;           0.062;           0.000;           0.000;          4;         31;           9.976;           8.226;          95.000;          11.096;          15.063 (135.757 %);   2750.373
     CBLAS;           0.125;           0.000;           0.000;          8;         31;          54.432;           8.871;         113.742;          12.134;          18.242 (150.336 %);   5030.127
     CBLAS;           0.250;           0.000;           0.000;         16;         31;          73.638;          10.387;         100.548;          13.310;          15.664 (117.684 %);   9171.411
     CBLAS;           0.500;           0.000;           0.000;         32;         31;         165.598;          18.581;         121.677;          21.926;          17.908 (81.674 %);  11134.902
     CBLAS;           1.000;           0.001;           0.000;         64;         31;         333.609;          46.710;         174.226;          50.755;          22.165 (43.672 %);   9620.425
     CBLAS;           2.000;           0.002;           0.000;        128;         31;        1583.500;          98.903;         650.516;         122.078;          96.600 (79.130 %);   7999.483
     CBLAS;           4.000;           0.004;           0.000;        256;         31;        2955.837;         229.581;         324.097;         233.480;          16.275 ( 6.971 %);   8365.279
     CBLAS;           8.000;           0.008;           0.000;        512;         31;        3784.684;         530.226;        1051.839;         584.975;          89.727 (15.339 %);   6677.641
     CBLAS;          16.000;           0.016;           0.000;       1024;         31;        8835.726;        1084.774;        2427.194;        1221.050;         305.903 (25.052 %);   6398.183
     CBLAS;          32.000;           0.031;           0.000;       2048;         31;       24720.841;        2226.290;        3335.000;        2335.020;         278.663 (11.934 %);   6691.593
     CBLAS;          64.000;           0.062;           0.000;       4096;         31;       58058.551;        4505.000;        6908.968;        4815.884;         604.420 (12.551 %);   6488.944
     CBLAS;         128.000;           0.125;           0.000;       8192;         31;      128316.706;        9069.226;       13036.419;        9657.751;        1142.718 (11.832 %);   6471.486
     CBLAS;         256.000;           0.250;           0.000;      16384;         31;      159799.401;       18190.290;       22330.419;       18962.621;        1308.896 ( 6.903 %);   6591.916
     CBLAS;         512.000;           0.500;           0.000;      32768;         31;      397170.853;       36437.419;       42116.935;       38191.361;        1970.536 ( 5.160 %);   6545.983
     CBLAS;        1024.000;           1.000;           0.001;      65536;         31;      700034.442;       72931.194;       75062.903;       73084.668;         373.548 ( 0.511 %);   6841.380
     CBLAS;        2048.000;           2.000;           0.002;     131072;         31;     1576976.438;      145966.484;      152758.742;      147447.416;        2098.945 ( 1.424 %);   6782.079
     CBLAS;        4096.000;           4.000;           0.004;     262144;         31;     8232346.347;      291960.903;      330477.613;      294494.825;        6953.738 ( 2.361 %);   6791.291
     CBLAS;        8192.000;           8.000;           0.008;     524288;         31;     7380505.278;      584612.355;      624970.581;      589410.978;        9090.214 ( 1.542 %);   6786.436
     CBLAS;       16384.000;          16.000;           0.016;    1048576;         31;    15150963.572;     1196952.355;     1242583.774;     1202147.661;        9227.095 ( 0.768 %);   6654.757
